#,Thermostat,identifier,x
#,Thermostat,name,Main Floor
#,Start,date,2021-12-01
#,End,date,2021-12-31

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (C),Heat Set Temp (C),Current Temp (C),Current Humidity (%RH),Outdoor Temp (C),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (C),Thermostat Humidity (%RH),Thermostat Motion,Upstairs (C),Upstairs2,Basement (C),Basement2
2021-12-01,00:45:00,heat,heatOff,,Sleep,26.5,18,18.1,51,1.2,0,0,0,0,,18.7,51,0,17.6,0,15.7,0,
2021-12-01,00:50:00,heat,heatOff,,Sleep,26.5,18,18.1,51,1.2,0,0,0,0,,18.7,51,0,17.6,0,15.7,0,
2021-12-01,00:55:00,heat,heatOff,,Sleep,26.5,18,18.1,51,1.2,0,0,0,0,,18.6,51,0,17.6,0,15.6,0,
2021-12-01,01:00:00,heat,heatOff,,Sleep,26.5,18,18,51,1,0,0,0,0,,18.6,51,0,17.5,0,15.6,0,
2021-12-01,01:05:00,heat,heatOff,,Sleep,26.5,18,18,51,1,0,0,0,0,,18.5,51,0,17.5,0,15.5,0,
2021-12-01,01:10:00,heat,heatOff,,Sleep,26.5,18,17.9,51,1,0,0,0,0,,18.4,51,0,17.5,0,15.4,0,
2021-12-01,01:15:00,heat,heatOff,,Sleep,26.5,18,17.9,51,1,0,0,0,0,,18.4,51,0,17.5,0,15.4,0,
2021-12-01,01:20:00,heat,heatOff,,Sleep,26.5,18,17.9,51,1,0,0,0,0,,18.3,51,0,17.5,1,15.4,0,
2021-12-01,01:25:00,heat,heatOff,,Sleep,26.5,18,17.8,51,1,0,0,0,0,,18.3,51,0,17.5,1,15.3,0,
2021-12-01,01:30:00,heat,heatOff,,Sleep,26.5,18,17.7,51,1,0,0,0,0,,18.2,51,0,17.5,1,15.3,0,
2021-12-01,01:35:00,heat,heatOff,,Sleep,26.5,18,17.6,51,1,0,0,210,210,,18.2,51,0,17.4,0,15.2,0,
2021-12-01,01:40:00,heat,heatStage1On,,Sleep,26.5,18,17.7,50,1,0,0,300,300,,18.4,50,0,17.4,0,15.2,0,
2021-12-01,01:45:00,heat,heatStage1On,,Sleep,26.5,18,17.7,49,1,0,0,300,300,,18.9,49,0,17.5,0,15.2,0,
2021-12-01,01:50:00,heat,heatStage1On,,Sleep,26.5,18,17.7,48,1,0,0,300,300,,19.4,48,0,17.6,0,15.4,0,
2021-12-01,01:55:00,heat,heatStage1On,,Sleep,26.5,18,17.8,47,1,0,0,285,300,,19.8,47,0,17.8,0,15.7,0,
2021-12-01,02:00:00,heat,heatOff,,Sleep,26.5,18,18,47,0.7,0,0,0,30,,19.9,47,0,18,0,15.9,0,
2021-12-01,02:05:00,heat,heatOff,,Sleep,26.5,18,18.2,47,0.7,0,0,0,0,,19.7,47,0,18,0,16.1,0,
2021-12-01,02:10:00,heat,heatOff,,Sleep,26.5,18,18.3,49,0.7,0,0,0,0,,19.3,49,0,17.9,0,16.2,0,
2021-12-01,02:15:00,heat,heatOff,,Sleep,26.5,18,18.2,49,0.7,0,0,0,0,,19.1,49,0,17.8,0,16.1,0,
2021-12-01,02:20:00,heat,heatOff,,Sleep,26.5,18,18.2,49,0.7,0,0,0,0,,18.9,49,0,17.7,0,16,0,
2021-12-01,02:25:00,heat,heatOff,,Sleep,26.5,18,18.1,50,0.7,0,0,0,0,,18.8,50,0,17.7,1,15.9,0,
2021-12-01,02:30:00,heat,heatOff,,Sleep,26.5,18,18,50,0.8,0,0,0,0,,18.7,50,0,17.7,1,15.8,0,
2021-12-01,02:35:00,heat,heatOff,,Sleep,26.5,18,17.9,50,0.8,0,0,0,0,,18.6,50,0,17.6,1,15.8,0,
2021-12-01,02:40:00,heat,heatOff,,Sleep,26.5,18,17.7,50,0.8,0,0,105,105,,18.6,50,0,17.6,0,15.7,0,
2021-12-01,02:45:00,heat,heatStage1On,,Sleep,26.5,18,17.6,49,0.8,0,0,300,300,,18.6,49,0,17.6,0,15.6,0,
2021-12-01,02:50:00,heat,heatStage1On,,Sleep,26.5,18,17.7,49,0.8,0,0,300,300,,19.1,49,0,17.7,0,15.6,0,
2021-12-01,02:55:00,heat,heatStage1On,,Sleep,26.5,18,17.8,48,0.8,0,0,210,255,,19.5,48,0,17.8,1,15.7,0,
2021-12-01,03:00:00,heat,heatOff,,Sleep,26.5,18,18,47,0.6,0,0,0,0,,19.7,47,0,18,1,15.9,0,
2021-12-01,03:05:00,heat,heatOff,,Sleep,26.5,18,18,48,0.6,0,0,0,0,,19.5,48,0,18,0,16.1,0,
2021-12-01,03:10:00,heat,heatOff,,Sleep,26.5,18,17.9,49,0.6,0,0,0,0,,19.2,49,0,17.9,0,16.1,0,
2021-12-01,03:15:00,heat,heatOff,,Sleep,26.5,18,17.8,49,0.6,0,0,0,0,,18.9,49,0,17.8,0,16,0,
2021-12-01,03:20:00,heat,heatOff,,Sleep,26.5,18,17.8,49,0.6,0,0,0,0,,18.8,49,0,17.8,0,15.9,0,
2021-12-01,03:25:00,heat,heatOff,,Sleep,26.5,18,17.7,49,0.6,0,0,225,225,,18.7,49,0,17.7,0,15.9,0,
2021-12-01,03:30:00,heat,heatStage1On,,Sleep,26.5,18,17.7,49,0.5,0,0,300,300,,18.9,49,0,17.7,0,15.8,0,
2021-12-01,03:35:00,heat,heatStage1On,,Sleep,26.5,18,17.9,48,0.5,0,0,30,75,,19.3,48,0,17.7,0,15.8,0,
2021-12-01,03:40:00,heat,heatOff,,Sleep,26.5,18,18.2,48,0.5,0,0,0,0,,19.4,48,0,17.8,0,16,0,
2021-12-01,03:45:00,heat,heatOff,,Sleep,26.5,18,18.2,48,0.5,0,0,0,0,,19.2,48,0,17.8,0,16,0,
2021-12-01,03:50:00,heat,heatOff,,Sleep,26.5,18,18.2,48,0.5,0,0,0,0,,18.9,48,0,17.7,0,16,0,
2021-12-01,03:55:00,heat,heatOff,,Sleep,26.5,18,18.1,48,0.5,0,0,0,0,,18.8,48,0,17.7,0,15.9,0,
2021-12-01,04:00:00,heat,heatOff,,Sleep,26.5,18,18.1,48,0.2,0,0,0,0,,18.7,48,0,17.7,0,15.8,0,
2021-12-01,04:05:00,heat,heatOff,,Sleep,26.5,18,18.1,50,0.2,0,0,0,0,,18.6,50,0,17.6,0,15.8,0,
2021-12-01,04:10:00,heat,heatOff,,Sleep,26.5,18,18,50,0.2,0,0,0,0,,18.5,50,0,17.6,0,15.7,0,
2021-12-01,04:15:00,heat,heatOff,,Sleep,26.5,18,17.9,50,0.2,0,0,0,0,,18.4,50,0,17.6,0,15.7,0,
2021-12-01,04:20:00,heat,heatOff,,Sleep,26.5,18,17.9,50,0.2,0,0,0,0,,18.3,50,0,17.6,0,15.6,0,
2021-12-01,04:25:00,heat,heatOff,,Sleep,26.5,18,17.9,50,0.2,0,0,0,0,,18.3,50,0,17.6,0,15.6,0,
2021-12-01,04:30:00,heat,heatOff,,Sleep,26.5,18,17.9,50,-0.1,0,0,0,0,,18.2,50,0,17.6,0,15.5,0,
2021-12-01,04:35:00,heat,heatOff,,Sleep,26.5,18,17.8,50,-0.1,0,0,0,0,,18.2,50,0,17.6,0,15.4,0,
2021-12-01,04:40:00,heat,heatOff,,Sleep,26.5,18,17.8,50,-0.1,0,0,0,0,,18.1,50,0,17.6,0,15.4,0,
2021-12-01,04:45:00,heat,heatOff,,Sleep,26.5,18,17.8,50,-0.1,0,0,0,0,,18.1,50,0,17.6,0,15.4,0,
2021-12-01,04:50:00,heat,heatOff,,Sleep,26.5,18,17.8,50,-0.1,0,0,0,0,,18,50,0,17.6,0,15.3,0,
2021-12-01,04:55:00,heat,heatOff,,Sleep,26.5,18,17.7,50,-0.1,0,0,195,195,,17.9,50,0,17.6,0,15.2,0,
2021-12-01,05:00:00,heat,heatStage1On,,Sleep,26.5,18,17.8,49,-0.6,0,0,105,150,,18.1,49,0,17.6,0,15.2,0,
2021-12-01,05:05:00,heat,heatOff,,Sleep,26.5,18,17.9,49,-0.6,0,0,0,0,,18.3,49,0,17.6,0,15.2,0,
2021-12-01,05:10:00,heat,heatOff,,Sleep,26.5,18,17.8,48,-0.6,0,0,0,0,,18.2,48,0,17.6,1,15.3,0,
2021-12-01,05:15:00,heat,heatOff,,Sleep,26.5,18,17.7,48,-0.6,0,0,90,90,,18.1,48,0,17.6,1,15.3,0,
2021-12-01,05:20:00,heat,heatStage1On,,Sleep,26.5,18,17.7,48,-0.6,0,0,300,300,,18.1,48,0,17.5,0,15.3,0,
2021-12-01,05:25:00,heat,heatStage1On,,Sleep,26.5,18,17.8,48,-0.6,0,0,300,300,,18.6,48,0,17.5,0,15.3,0,
2021-12-01,05:30:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,18.2,47,-1.2,0,0,300,300,,19,47,0,17.6,0,15.4,0,
2021-12-01,05:35:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,18.7,47,-1.2,0,0,225,270,,19.4,47,0,17.7,0,15.7,0,
2021-12-01,05:40:00,heat,heatOff,,Sleep,26.5,18,19,47,-1.2,0,0,0,0,,19.5,47,0,17.9,0,15.9,0,
2021-12-01,05:45:00,heat,heatOff,,Sleep,26.5,18,18.9,47,-1.2,0,0,90,90,,19.2,47,0,17.8,0,16,0,
2021-12-01,05:50:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,18.9,47,-1.2,0,0,300,300,,19.1,47,0,17.8,0,16,0,
2021-12-01,05:55:00,heat,heatStage1On,(SmartRecovery),Sleep,25.6,19.2,19.3,47,-1.2,0,0,180,225,,19.3,47,0,17.8,0,16,0,
2021-12-01,06:00:00,heat,heatOff,,Home,25.5,19.5,19.4,47,-2,0,0,0,0,,19.4,47,0,17.8,0,16.1,0,
2021-12-01,06:05:00,heat,heatOff,,Home,25.5,19.5,19.2,47,-2,0,0,150,150,,19.2,47,0,17.8,0,16.2,0,
2021-12-01,06:10:00,heat,heatStage1On,,Home,25.5,19.5,19.2,47,-2,0,0,300,300,,19.2,47,0,17.8,1,16.2,0,
2021-12-01,06:15:00,heat,heatStage1On,,Home,25.5,19.5,19.4,47,-2,0,0,45,90,,19.4,47,0,17.8,1,16.2,0,
2021-12-01,06:20:00,heat,heatOff,,Home,25.5,19.5,19.4,47,-2,0,0,0,0,,19.4,47,0,17.8,1,16.2,0,
2021-12-01,06:25:00,heat,heatOff,,Home,25.5,19.5,19.2,47,-2,0,0,210,210,,19.2,47,0,17.8,0,16.3,0,
2021-12-01,06:30:00,heat,heatStage1On,,Home,25.5,19.5,19.2,48,-2.4,0,0,270,300,,19.2,48,0,17.8,0,16.2,0,
2021-12-01,06:35:00,heat,heatOff,,Home,25.5,19.5,19.5,47,-2.4,0,0,0,15,,19.5,47,0,17.8,0,16.2,0,
2021-12-01,06:40:00,heat,heatOff,,Home,25.5,19.5,19.4,47,-2.4,0,0,0,0,,19.4,47,1,18,1,16.3,0,
2021-12-01,06:45:00,heat,heatOff,,Home,25.5,19.5,19.2,48,-2.4,0,0,240,240,,19.2,48,1,18,1,16.3,0,
2021-12-01,06:50:00,heat,heatStage1On,,Home,25.5,19.5,19.3,49,-2.4,0,0,195,240,,19.3,49,1,17.9,0,16.3,0,
2021-12-01,06:55:00,heat,heatOff,,Home,25.5,19.5,19.5,48,-2.4,0,0,0,0,,19.5,48,0,17.9,0,16.3,0,
2021-12-01,07:00:00,heat,heatOff,,Home,25.5,19.5,19.4,48,-1.8,0,0,0,0,,19.4,48,1,17.8,0,16.4,0,
2021-12-01,07:05:00,heat,heatOff,,Home,25.5,19.5,19.2,49,-1.8,0,0,270,270,,19.2,49,1,17.8,0,16.3,0,
2021-12-01,07:10:00,heat,heatStage1On,,Home,25.5,19.5,19.3,48,-1.8,0,0,150,195,,19.3,48,0,17.8,0,16.3,0,
2021-12-01,07:15:00,heat,heatOff,,Home,25.5,19.5,19.5,48,-1.8,0,0,0,0,,19.5,48,0,17.8,0,16.3,0,
2021-12-01,07:20:00,heat,heatOff,,Home,25.5,19.5,19.3,49,-1.8,0,0,0,0,,19.3,49,1,17.8,0,16.4,0,
2021-12-01,07:25:00,heat,heatStage1On,,Home,25.5,19.5,19.2,49,-1.8,0,0,300,300,,19.2,49,1,17.7,0,16.4,0,
2021-12-01,07:30:00,heat,heatStage1On,,Home,25.5,19.5,19.4,49,-1.8,0,0,135,180,,19.4,49,1,17.7,0,16.4,0,
2021-12-01,07:35:00,heat,heatOff,,Home,25.5,19.5,19.6,49,-1.8,0,0,0,0,,19.6,49,1,17.7,0,16.4,0,
2021-12-01,07:40:00,heat,heatOff,,Home,25.5,19.5,19.4,49,-1.8,0,0,0,0,,19.4,49,0,17.7,1,16.5,0,
2021-12-01,07:45:00,heat,heatOff,,Home,25.5,19.5,19.2,50,-1.8,0,0,165,165,,19.2,50,0,17.7,1,16.4,0,
2021-12-01,07:50:00,heat,heatStage1On,,Home,25.5,19.5,19.3,49,-1.8,0,0,135,180,,19.3,49,1,17.8,1,16.4,0,
2021-12-01,07:55:00,heat,heatOff,,Home,25.5,19.5,19.4,49,-1.8,0,0,0,0,,19.4,49,1,18,1,16.4,0,
2021-12-01,08:00:00,heat,heatOff,,Home,25.5,19.5,19.3,50,-2.9,0,0,0,0,,19.3,50,1,18.1,1,16.4,0,
2021-12-01,08:05:00,heat,heatOff,,Home,25.5,19.5,19.2,51,-2.9,0,0,180,180,,19.2,51,1,18,0,16.4,0,
2021-12-01,08:10:00,heat,heatStage1On,,Home,25.5,19.5,19.3,50,-2.9,0,0,120,165,,19.3,50,0,18,0,16.3,0,
2021-12-01,08:15:00,heat,heatOff,,Home,25.5,19.5,19.4,50,-2.9,0,0,0,0,,19.4,50,0,18.1,0,16.3,0,
2021-12-01,08:20:00,heat,heatOff,,Home,25.5,19.5,19.3,50,-2.9,0,0,0,0,,19.3,50,0,18.1,1,16.4,0,
2021-12-01,08:25:00,heat,heatOff,,Home,25.5,19.5,19.2,51,-2.9,0,0,270,270,,19.2,51,1,18,1,16.3,0,
2021-12-01,08:30:00,heat,heatStage1On,,Home,25.5,19.5,19.4,50,-2.5,0,0,60,105,,19.4,50,1,18,1,16.3,0,
2021-12-01,08:35:00,heat,heatOff,,Home,25.5,19.5,19.4,50,-2.5,0,0,0,0,,19.4,50,0,18.1,0,16.3,0,
2021-12-01,08:40:00,heat,heatOff,,Home,25.5,19.5,19.3,50,-2.5,0,0,30,30,,19.3,50,0,18.2,0,16.4,0,
2021-12-01,08:45:00,heat,heatStage1On,,Home,25.5,19.5,19.2,51,-2.5,0,0,270,300,,19.2,51,0,18.1,0,16.3,0,
2021-12-01,08:50:00,heat,heatOff,,Home,25.5,19.5,19.4,50,-2.5,0,0,0,15,,19.4,50,0,18.1,0,16.3,0,
2021-12-01,08:55:00,heat,heatOff,,Home,25.5,19.5,19.3,50,-2.5,0,0,0,0,,19.3,50,0,18.1,0,16.3,0,
2021-12-01,09:00:00,heat,heatOff,,Home,25.5,19.5,19.2,50,-3.2,0,0,255,255,,19.2,50,0,18.1,0,16.3,0,
2021-12-01,09:05:00,heat,heatStage1On,,Home,25.5,19.5,19.3,49,-3.2,0,0,150,195,,19.3,49,0,18.1,0,16.3,0,
2021-12-01,09:10:00,heat,heatOff,,Home,25.5,19.5,19.5,48,-3.2,0,0,0,0,,19.5,48,0,18.2,0,16.4,0,
2021-12-01,09:15:00,heat,heatOff,,Home,25.5,19.5,19.3,48,-3.2,0,0,105,105,,19.3,48,0,18.2,0,16.5,0,
2021-12-01,09:20:00,heat,heatStage1On,,Home,25.5,19.5,19.2,48,-3.2,0,0,300,300,,19.2,48,0,18.2,0,16.4,0,
2021-12-01,09:25:00,heat,heatStage1On,,Home,25.5,19.5,19.4,48,-3.2,0,0,60,105,,19.4,48,0,18.2,0,16.4,0,
2021-12-01,09:30:00,heat,heatOff,,Home,25.5,19.5,19.6,48,-2.8,0,0,0,0,,19.6,48,1,18.3,0,16.5,0,
2021-12-01,09:35:00,heat,heatOff,,Home,25.5,19.5,19.3,48,-2.8,0,0,0,0,,19.3,48,0,18.3,0,16.6,0,
2021-12-01,09:40:00,heat,heatStage1On,,Home,25.5,19.5,19.2,48,-2.8,0,0,300,300,,19.2,48,1,18.2,0,16.5,0,
2021-12-01,09:45:00,heat,heatStage1On,,Home,25.5,19.5,19.4,48,-2.8,0,0,135,180,,19.4,48,1,18.2,0,16.5,0,
2021-12-01,09:50:00,heat,heatOff,,Home,25.5,19.5,19.6,48,-2.8,0,0,0,0,,19.6,48,1,18.4,0,16.5,0,
2021-12-01,09:55:00,heat,heatOff,,Home,25.5,19.5,19.4,48,-2.8,0,0,0,0,,19.4,48,1,18.4,0,16.6,0,
2021-12-01,10:00:00,heat,heatOff,,Home,25.5,19.5,19.3,49,-1.1,0,0,45,45,,19.3,49,0,18.3,0,16.5,0,
2021-12-01,10:05:00,heat,heatStage1On,,Home,25.5,19.5,19.2,49,-1.1,0,0,255,300,,19.2,49,1,18.2,0,16.4,0,
2021-12-01,10:10:00,heat,heatOff,,Home,25.5,19.5,19.5,48,-1.1,0,0,0,0,,19.5,48,0,18.2,0,16.4,0,
2021-12-01,10:15:00,heat,heatOff,,Home,25.5,19.5,19.4,48,-1.1,0,0,0,0,,19.4,48,0,18.3,0,16.5,0,
2021-12-01,10:20:00,heat,heatOff,,Home,25.5,19.5,19.3,48,-1.1,0,0,30,30,,19.3,48,0,18.3,1,16.5,0,
2021-12-01,10:25:00,heat,heatStage1On,,Home,25.5,19.5,19.2,48,-1.1,0,0,270,300,,19.2,48,0,18.2,1,16.4,0,
2021-12-01,10:30:00,heat,heatOff,,Home,25.5,19.5,19.5,48,-0.6,0,0,0,15,,19.5,48,0,18.2,0,16.4,0,
2021-12-01,10:35:00,heat,heatOff,,Home,25.5,19.5,19.5,48,-0.6,0,0,0,0,,19.5,48,0,18.2,0,16.5,0,
2021-12-01,10:40:00,heat,heatOff,,Home,25.5,19.5,19.3,48,-0.6,0,0,0,0,,19.3,48,0,18.2,0,16.5,0,
2021-12-01,10:45:00,heat,heatOff,,Home,25.5,19.5,19.2,48,-0.6,0,0,180,180,,19.2,48,0,18.2,0,16.4,0,
2021-12-01,10:50:00,heat,heatStage1On,,Home,25.5,19.5,19.3,48,-0.6,0,0,120,165,,19.3,48,0,18.2,0,16.4,0,
2021-12-01,10:55:00,heat,heatOff,,Home,25.5,19.5,19.5,48,-0.6,0,0,0,0,,19.5,48,0,18.2,0,16.4,0,
2021-12-01,11:00:00,heat,heatOff,,Home,25.5,19.5,19.4,48,-0.1,0,0,0,0,,19.4,48,0,18.3,0,16.4,0,
2021-12-01,11:05:00,heat,heatOff,,Home,25.5,19.5,19.3,48,-0.1,0,0,0,0,,19.3,48,1,18.2,0,16.3,0,
2021-12-01,11:10:00,heat,heatOff,,Home,25.5,19.5,19.2,48,-0.1,0,0,285,285,,19.2,48,0,18.2,0,16.2,0,
2021-12-01,11:15:00,heat,heatStage1On,,Home,25.5,19.5,19.4,48,-0.1,0,0,15,60,,19.4,48,1,18.2,0,16.2,0,
2021-12-01,11:20:00,heat,heatOff,,Home,25.5,19.5,19.6,48,-0.1,0,0,0,0,,19.6,48,1,18.3,0,16.3,0,
2021-12-01,11:25:00,heat,heatOff,,Home,25.5,19.5,19.4,48,-0.1,0,0,0,0,,19.4,48,1,18.4,0,16.2,0,
2021-12-01,11:30:00,heat,heatOff,,Home,25.5,19.5,19.2,46,0.8,0,0,120,120,,19.2,46,0,18.4,0,16.2,0,
2021-12-01,11:35:00,heat,heatStage1On,,Home,25.5,19.5,19.1,42,0.8,0,0,300,300,,19.1,42,1,18.4,0,16.1,0,
2021-12-01,11:40:00,heat,heatStage1On,,Home,25.5,19.5,19.3,42,0.8,0,0,180,225,,19.3,42,0,18.4,0,16.1,0,
2021-12-01,11:45:00,heat,heatOff,,Home,25.5,19.5,19.5,44,0.8,0,0,0,0,,19.5,44,0,18.5,0,16.1,0,
2021-12-01,11:50:00,heat,heatOff,,Home,25.5,19.5,19.4,44,0.8,0,0,0,0,,19.4,44,0,18.6,1,16.2,0,
2021-12-01,11:55:00,heat,heatOff,,Home,25.5,19.5,19.2,44,0.8,0,0,30,30,,19.2,44,0,18.5,1,16.2,0,
2021-12-01,12:00:00,heat,heatStage1On,,Home,25.5,19.5,19.2,44,1.2,0,0,285,300,,19.2,44,0,18.4,0,16.2,0,
2021-12-01,12:05:00,heat,heatOff,,Home,25.5,19.5,19.4,44,1.2,0,0,0,30,,19.4,44,0,18.4,0,16.2,0,
2021-12-01,12:10:00,heat,heatOff,,Home,25.5,19.5,19.4,45,1.2,0,0,0,0,,19.4,45,0,18.4,0,16.2,0,
2021-12-01,12:15:00,heat,heatOff,,Home,25.5,19.5,19.2,45,1.2,0,0,0,0,,19.2,45,0,18.4,0,16.2,0,
2021-12-01,12:20:00,heat,heatOff,,Home,25.5,19.5,19.2,48,1.2,0,0,270,270,,19.2,48,0,18.4,0,16.2,0,
2021-12-01,12:25:00,heat,heatStage1On,,Home,25.5,19.5,19.4,47,1.2,0,0,30,75,,19.4,47,0,18.3,1,16.2,0,
2021-12-01,12:30:00,heat,heatOff,,Home,25.5,19.5,19.4,47,1.8,0,0,0,0,,19.4,47,0,18.4,1,16.3,0,
2021-12-01,12:35:00,heat,heatOff,,Home,25.5,19.5,19.3,47,1.8,0,0,0,0,,19.3,47,1,18.5,0,16.3,0,
2021-12-01,12:40:00,heat,heatOff,,Home,25.5,19.5,19.2,48,1.8,0,0,150,150,,19.2,48,0,18.6,0,16.2,0,
2021-12-01,12:45:00,heat,heatStage1On,,Home,25.5,19.5,19.3,48,1.8,0,0,165,210,,19.3,48,1,18.8,0,16.2,0,
2021-12-01,12:50:00,heat,heatOff,,Home,25.5,19.5,19.4,47,1.8,0,0,0,0,,19.4,47,0,18.9,0,16.2,0,
2021-12-01,12:55:00,heat,heatOff,,Home,25.5,19.5,19.4,47,1.8,0,0,0,0,,19.4,47,0,19.1,0,16.3,0,
2021-12-01,13:00:00,heat,heatOff,,Home,25.5,19.5,19.2,48,1.9,0,0,60,60,,19.2,48,0,19.1,0,16.2,0,
2021-12-01,13:05:00,heat,heatStage1On,,Home,25.5,19.5,19.2,48,1.9,0,0,300,300,,19.2,48,0,19.3,0,16.2,0,
2021-12-01,13:10:00,heat,heatStage1On,,Home,25.5,19.5,19.4,47,1.9,0,0,105,150,,19.4,47,0,19.3,0,16.2,0,
2021-12-01,13:15:00,heat,heatOff,,Home,25.5,19.5,19.6,47,1.9,0,0,0,0,,19.6,47,0,19.4,0,16.3,0,
2021-12-01,13:20:00,heat,heatOff,,Home,25.5,19.5,19.4,47,1.9,0,0,0,0,,19.4,47,0,19.4,0,16.3,0,
2021-12-01,13:25:00,heat,heatOff,,Home,25.5,19.5,19.3,48,1.9,0,0,0,0,,19.3,48,0,19.3,0,16.3,0,
2021-12-01,13:30:00,heat,heatOff,,Home,25.5,19.5,19.2,48,2.2,0,0,195,195,,19.2,48,0,19.2,0,16.2,0,
2021-12-01,13:35:00,heat,heatStage1On,,Home,25.5,19.5,19.3,48,2.2,0,0,105,150,,19.3,48,0,19,0,16.2,0,
2021-12-01,13:40:00,heat,heatOff,,Home,25.5,19.5,19.4,48,2.2,0,0,0,0,,19.4,48,0,19,0,16.2,0,
2021-12-01,13:45:00,heat,heatOff,,Home,25.5,19.5,19.3,48,2.2,0,0,0,0,,19.3,48,0,19,0,16.3,0,
2021-12-01,13:50:00,heat,heatOff,,Home,25.5,19.5,19.2,48,2.2,0,0,180,180,,19.2,48,0,18.9,0,16.2,0,
2021-12-01,13:55:00,heat,heatStage1On,,Home,25.5,19.5,19.2,48,2.2,0,0,180,225,,19.2,48,0,18.8,0,16.2,0,
2021-12-01,14:00:00,heat,heatOff,,Home,25.5,19.5,19.4,48,1.4,0,0,0,0,,19.4,48,0,18.7,0,16.2,0,
2021-12-01,14:05:00,heat,heatOff,,Home,25.5,19.5,19.4,48,1.4,0,0,0,0,,19.4,48,0,18.7,0,16.3,0,
2021-12-01,14:10:00,heat,heatOff,,Home,25.5,19.5,19.2,48,1.4,0,0,120,120,,19.2,48,0,18.6,0,16.3,0,
