#,Thermostat,identifier,x
#,Thermostat,name,Main Floor
#,Start,date,2021-11-01
#,End,date,2021-11-30

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (C),Heat Set Temp (C),Current Temp (C),Current Humidity (%RH),Outdoor Temp (C),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (C),Thermostat Humidity (%RH),Thermostat Motion,Upstairs (C),Upstairs2,Basement (C),Basement2
2021-11-01,00:00:00,heat,heatOff,,Sleep,26.5,18,19.1,62,8.4,0,0,0,0,,19.2,62,0,19,0,17.8,0,
2021-11-01,00:05:00,heat,heatOff,,Sleep,26.5,18,19.1,62,8.4,0,0,0,0,,19.2,62,0,19,0,17.7,0,
2021-11-01,00:10:00,heat,heatOff,,Sleep,26.5,18,19.1,62,8.4,0,0,0,0,,19.2,62,0,19,0,17.7,0,
2021-11-01,00:15:00,heat,heatOff,,Sleep,26.5,18,19.1,62,8.4,0,0,0,0,,19.1,62,0,19,0,17.6,0,
2021-11-01,00:20:00,heat,heatOff,,Sleep,26.5,18,19.1,62,8.4,0,0,0,0,,19.1,62,0,19,0,17.6,0,
2021-11-01,00:25:00,heat,heatOff,,Sleep,26.5,18,19,62,8.4,0,0,0,0,,19.1,62,0,19,0,17.6,0,
2021-11-01,00:30:00,heat,heatOff,,Sleep,26.5,18,19,62,8.2,0,0,0,0,,19.1,62,0,19,0,17.6,0,
2021-11-01,00:35:00,heat,heatOff,,Sleep,26.5,18,19,62,8.2,0,0,0,0,,19,62,0,19,0,17.5,0,
2021-11-01,00:40:00,heat,heatOff,,Sleep,26.5,18,18.9,62,8.2,0,0,0,0,,18.9,62,0,19,0,17.5,0,
2021-11-01,00:45:00,heat,heatOff,,Sleep,26.5,18,18.9,62,8.2,0,0,0,0,,18.9,62,0,19,0,17.4,0,
2021-11-01,00:50:00,heat,heatOff,,Sleep,26.5,18,18.9,62,8.2,0,0,0,0,,18.9,62,0,19,0,17.4,0,
2021-11-01,00:55:00,heat,heatOff,,Sleep,26.5,18,18.9,62,8.2,0,0,0,0,,18.9,62,0,19,0,17.4,0,
2021-11-01,01:00:00,heat,heatOff,,Sleep,26.5,18,18.9,62,8,0,0,0,0,,18.8,62,0,19,0,17.4,0,
2021-11-01,01:05:00,heat,heatOff,,Sleep,26.5,18,18.9,62,8,0,0,0,0,,18.8,62,0,19,0,17.3,0,
2021-11-01,01:10:00,heat,heatOff,,Sleep,26.5,18,18.9,62,8,0,0,0,0,,18.8,62,0,19,0,17.3,0,
2021-11-01,01:15:00,heat,heatOff,,Sleep,26.5,18,18.8,62,8,0,0,0,0,,18.7,62,0,19,0,17.3,0,
2021-11-01,01:20:00,heat,heatOff,,Sleep,26.5,18,18.8,62,8,0,0,0,0,,18.7,62,0,19,0,17.3,0,
2021-11-01,01:25:00,heat,heatOff,,Sleep,26.5,18,18.8,62,8,0,0,0,0,,18.7,62,0,18.9,0,17.3,0,
2021-11-01,01:30:00,heat,heatOff,,Sleep,26.5,18,18.7,62,7.8,0,0,0,0,,18.6,62,0,18.9,0,17.4,0,
2021-11-01,01:35:00,heat,heatOff,,Sleep,26.5,18,18.7,62,7.8,0,0,0,0,,18.6,62,0,18.9,0,17.5,0,
2021-11-01,01:40:00,heat,heatOff,,Sleep,26.5,18,18.7,62,7.8,0,0,0,0,,18.6,62,0,18.9,0,17.5,0,
2021-11-01,01:45:00,heat,heatOff,,Sleep,26.5,18,18.7,62,7.8,0,0,0,0,,18.6,62,0,18.9,0,17.4,0,
2021-11-01,01:50:00,heat,heatOff,,Sleep,26.5,18,18.7,62,7.8,0,0,0,0,,18.5,62,0,18.9,0,17.3,0,
2021-11-01,01:55:00,heat,heatOff,,Sleep,26.5,18,18.7,62,7.8,0,0,0,0,,18.5,62,0,18.9,0,17.3,0,
2021-11-01,02:00:00,heat,heatOff,,Sleep,26.5,18,18.7,62,7.5,0,0,0,0,,18.4,62,0,18.9,0,17.2,0,
2021-11-01,02:05:00,heat,heatOff,,Sleep,26.5,18,18.7,62,7.5,0,0,0,0,,18.4,62,0,18.9,0,17.1,0,
2021-11-01,02:10:00,heat,heatOff,,Sleep,26.5,18,18.6,62,7.5,0,0,0,0,,18.4,62,0,18.8,0,17.1,0,
2021-11-01,02:15:00,heat,heatOff,,Sleep,26.5,18,18.6,62,7.5,0,0,0,0,,18.4,62,0,18.8,0,17.1,0,
2021-11-01,02:20:00,heat,heatOff,,Sleep,26.5,18,18.6,62,7.5,0,0,0,0,,18.4,62,0,18.8,0,17,0,
2021-11-01,02:25:00,heat,heatOff,,Sleep,26.5,18,18.6,62,7.5,0,0,0,0,,18.3,62,0,18.8,0,17,0,
2021-11-01,02:30:00,heat,heatOff,,Sleep,26.5,18,18.5,62,7.2,0,0,0,0,,18.3,62,0,18.8,0,17,0,
2021-11-01,02:35:00,heat,heatOff,,Sleep,26.5,18,18.5,62,7.2,0,0,0,0,,18.3,62,0,18.8,0,17,0,
2021-11-01,02:40:00,heat,heatOff,,Sleep,26.5,18,18.5,62,7.2,0,0,0,0,,18.2,62,0,18.8,0,17,0,
2021-11-01,02:45:00,heat,heatOff,,Sleep,26.5,18,18.5,62,7.2,0,0,0,0,,18.2,62,0,18.8,0,17,0,
2021-11-01,02:50:00,heat,heatOff,,Sleep,26.5,18,18.5,62,7.2,0,0,0,0,,18.2,62,0,18.8,0,16.9,0,
2021-11-01,02:55:00,heat,heatOff,,Sleep,26.5,18,18.5,62,7.2,0,0,0,0,,18.2,62,0,18.8,0,16.9,0,
2021-11-01,03:00:00,heat,heatOff,,Sleep,26.5,18,18.4,62,7.3,0,0,0,0,,18.2,62,0,18.8,0,16.9,0,
2021-11-01,03:05:00,heat,heatOff,,Sleep,26.5,18,18.4,62,7.3,0,0,0,0,,18.1,62,0,18.7,0,16.9,0,
2021-11-01,03:10:00,heat,heatOff,,Sleep,26.5,18,18.4,62,7.3,0,0,0,0,,18.1,62,0,18.7,0,16.9,0,
2021-11-01,03:15:00,heat,heatOff,,Sleep,26.5,18,18.3,62,7.3,0,0,0,0,,18.1,62,0,18.7,0,16.8,0,
2021-11-01,03:20:00,heat,heatOff,,Sleep,26.5,18,18.3,62,7.3,0,0,0,0,,18.1,62,0,18.7,0,16.8,0,
2021-11-01,03:25:00,heat,heatOff,,Sleep,26.5,18,18.3,62,7.3,0,0,0,0,,18,62,0,18.7,0,16.8,0,
2021-11-01,03:30:00,heat,heatOff,,Sleep,26.5,18,18.3,62,7.1,0,0,0,0,,17.9,62,0,18.7,0,16.8,0,
2021-11-01,03:35:00,heat,heatOff,,Sleep,26.5,18,18.3,62,7.1,0,0,0,0,,17.9,62,0,18.7,0,16.8,0,
2021-11-01,03:40:00,heat,heatOff,,Sleep,26.5,18,18.3,62,7.1,0,0,0,0,,17.9,62,0,18.7,0,16.8,0,
2021-11-01,03:45:00,heat,heatOff,,Sleep,26.5,18,18.3,62,7.1,0,0,0,0,,17.9,62,0,18.7,0,16.8,0,
2021-11-01,03:50:00,heat,heatOff,,Sleep,26.5,18,18.2,62,7.1,0,0,0,0,,17.9,62,0,18.6,0,16.8,0,
2021-11-01,03:55:00,heat,heatOff,,Sleep,26.5,18,18.2,62,7.1,0,0,0,0,,17.8,62,0,18.6,0,16.8,0,
2021-11-01,04:00:00,heat,heatOff,,Sleep,26.5,18,18.2,62,5.3,0,0,0,0,,17.8,62,0,18.6,0,16.9,0,
2021-11-01,04:05:00,heat,heatOff,,Sleep,26.5,18,18.2,62,5.3,0,0,0,0,,17.8,62,0,18.6,0,17,0,
2021-11-01,04:10:00,heat,heatOff,,Sleep,26.5,18,18.2,62,5.3,0,0,0,0,,17.8,62,0,18.6,0,16.9,0,
2021-11-01,04:15:00,heat,heatOff,,Sleep,26.5,18,18.1,62,5.3,0,0,0,0,,17.7,62,0,18.6,0,16.8,0,
2021-11-01,04:20:00,heat,heatOff,,Sleep,26.5,18,18.1,62,5.3,0,0,0,0,,17.7,62,0,18.6,0,16.7,0,
2021-11-01,04:25:00,heat,heatOff,,Sleep,26.5,18,18.1,62,5.3,0,0,0,0,,17.7,62,0,18.6,0,16.7,0,
2021-11-01,04:30:00,heat,heatOff,,Sleep,26.5,18,18.1,62,5.1,0,0,0,0,,17.7,62,0,18.6,0,16.7,0,
2021-11-01,04:35:00,heat,heatOff,,Sleep,26.5,18,18.1,62,5.1,0,0,0,0,,17.7,62,0,18.6,0,16.6,0,
2021-11-01,04:40:00,heat,heatOff,,Sleep,26.5,18,18.1,62,5.1,0,0,0,0,,17.6,62,0,18.6,0,16.6,0,
2021-11-01,04:45:00,heat,heatOff,,Sleep,26.5,18,18.1,62,5.1,0,0,0,0,,17.6,62,0,18.5,0,16.6,0,
2021-11-01,04:50:00,heat,heatOff,,Sleep,26.5,18,18,62,5.1,0,0,0,0,,17.6,62,0,18.5,0,16.6,0,
2021-11-01,04:55:00,heat,heatOff,,Sleep,26.5,18,18,62,5.1,0,0,0,0,,17.5,62,0,18.5,0,16.6,0,
2021-11-01,05:00:00,heat,heatOff,,Sleep,26.5,18,18,62,5.3,0,0,0,0,,17.5,62,0,18.5,0,16.6,0,
2021-11-01,05:05:00,heat,heatOff,,Sleep,26.5,18,17.9,62,5.3,0,0,0,0,,17.5,62,0,18.4,0,16.6,0,
2021-11-01,05:10:00,heat,heatOff,,Sleep,26.5,18,17.9,62,5.3,0,0,0,0,,17.4,62,0,18.4,0,16.5,0,
2021-11-01,05:15:00,heat,heatOff,,Sleep,26.5,18,17.9,62,5.3,0,0,0,0,,17.4,62,0,18.4,0,16.5,0,
2021-11-01,05:20:00,heat,heatOff,,Sleep,26.5,18,17.9,62,5.3,0,0,15,15,,17.4,62,0,18.4,0,16.5,0,
2021-11-01,05:25:00,heat,heatStage1On,,Sleep,26.5,18,17.9,61,5.3,0,0,300,300,,17.4,61,0,18.4,0,16.5,0,
2021-11-01,05:30:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,18.2,59,4.9,0,0,300,300,,17.9,59,0,18.4,0,16.6,0,
2021-11-01,05:35:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,18.6,58,4.9,0,0,300,300,,18.7,58,0,18.5,0,17,0,
2021-11-01,05:40:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,18.9,58,4.9,0,0,300,300,,19.2,58,0,18.6,0,17.6,0,
2021-11-01,05:45:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,19.1,57,4.9,0,0,300,300,,19.6,57,0,18.7,0,18,0,
2021-11-01,05:50:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,19.3,56,4.9,0,0,105,150,,19.8,56,0,18.8,0,18.3,0,
2021-11-01,05:55:00,heat,heatOff,,Sleep,25.6,19.3,19.3,56,4.9,0,0,0,0,,19.8,56,0,18.9,0,18.6,0,
2021-11-01,06:00:00,heat,heatOff,,Home,25.5,19.5,19.2,57,4.2,0,0,135,135,,19.4,57,0,19,0,18.5,0,
2021-11-01,06:05:00,heat,heatStage1On,,Home,25.5,19.5,19.1,59,4.2,0,0,300,300,,19.3,59,0,19,0,18.3,0,
2021-11-01,06:10:00,heat,heatStage1On,,Home,25.5,19.5,19.3,57,4.2,0,0,105,150,,19.6,57,0,19,0,18.3,0,
2021-11-01,06:15:00,heat,heatOff,,Home,25.5,19.5,19.4,57,4.2,0,0,0,0,,19.8,57,0,19.1,0,18.6,0,
2021-11-01,06:20:00,heat,heatOff,,Home,25.5,19.5,19.3,57,4.2,0,0,0,0,,19.5,57,0,19.1,0,18.7,0,
2021-11-01,06:25:00,heat,heatStage1On,,Home,25.5,19.5,19.1,59,4.2,0,0,300,300,,19.3,59,0,19,0,18.4,0,
2021-11-01,06:30:00,heat,heatStage1On,,Home,25.5,19.5,19.2,58,3.9,0,0,255,300,,19.6,58,0,19,0,18.4,0,
2021-11-01,06:35:00,heat,heatOff,,Home,25.5,19.5,19.4,57,3.9,0,0,0,0,,20,57,0,19,0,18.6,0,
2021-11-01,06:40:00,heat,heatOff,,Home,25.5,19.5,19.4,57,3.9,0,0,0,0,,19.9,57,0,19,0,18.7,0,
2021-11-01,06:45:00,heat,heatOff,,Home,25.5,19.5,19.3,58,3.9,0,0,0,0,,19.6,58,0,19,0,18.5,0,
2021-11-01,06:50:00,heat,heatOff,,Home,25.5,19.5,19.2,59,3.9,0,0,210,210,,19.4,59,0,19,0,18.3,0,
2021-11-01,06:55:00,heat,heatStage1On,,Home,25.5,19.5,19.2,59,3.9,0,0,150,195,,19.5,59,0,19,0,18.2,0,
2021-11-01,07:00:00,heat,heatOff,,Home,25.5,19.5,19.4,59,4.4,0,0,0,0,,19.8,59,1,19,0,18.3,0,
2021-11-01,07:05:00,heat,heatOff,,Home,25.5,19.5,19.4,59,4.4,0,0,0,0,,19.7,59,1,19,0,18.4,0,
2021-11-01,07:10:00,heat,heatOff,,Home,25.5,19.5,19.3,59,4.4,0,0,0,0,,19.6,59,1,19,0,18.3,0,
2021-11-01,07:15:00,heat,heatOff,,Home,25.5,19.5,19.2,60,4.4,0,0,0,0,,19.4,60,1,18.9,0,18.1,0,
2021-11-01,07:20:00,heat,heatStage1On,,Home,25.5,19.5,19.2,60,4.4,0,0,300,300,,19.3,60,1,18.9,0,18,0,
2021-11-01,07:25:00,heat,heatOff,,Home,25.5,19.5,19.5,59,4.4,0,0,0,45,,19.6,59,0,18.9,0,18,0,
2021-11-01,07:30:00,heat,heatOff,,Home,25.5,19.5,19.7,59,4.2,0,0,0,0,,19.7,59,0,18.9,0,18.2,0,
2021-11-01,07:35:00,heat,heatOff,,Home,25.5,19.5,19.5,59,4.2,0,0,0,0,,19.6,59,0,18.9,1,18.1,0,
2021-11-01,07:40:00,heat,heatOff,,Home,25.5,19.5,19.3,59,4.2,0,0,60,60,,19.4,59,0,19,1,18,0,
2021-11-01,07:45:00,heat,heatStage1On,,Home,25.5,19.5,19.2,60,4.2,0,0,240,285,,19.3,60,0,19,0,18,0,
2021-11-01,07:50:00,heat,heatOff,,Home,25.5,19.5,19.4,59,4.2,0,0,0,0,,19.7,59,0,19,0,18,0,
2021-11-01,07:55:00,heat,heatOff,,Home,25.5,19.5,19.3,59,4.2,0,0,15,15,,19.7,59,0,19,0,18.1,0,
2021-11-01,08:00:00,heat,heatStage1On,,Home,25.5,19.5,19.2,59,4.7,0,0,300,300,,19.6,59,0,19,0,18.1,0,
2021-11-01,08:05:00,heat,heatStage1On,,Home,25.5,19.5,19.2,59,4.7,0,0,300,300,,19.9,59,0,19,0,18.1,0,
2021-11-01,08:10:00,heat,heatStage1On,,Home,25.5,19.5,19.4,57,4.7,0,0,180,225,,20.4,57,1,19.1,0,18.5,0,
2021-11-01,08:15:00,heat,heatOff,,Home,25.5,19.5,19.7,57,4.7,0,0,0,0,,20.6,57,1,19.2,0,19,0,
2021-11-01,08:20:00,heat,heatOff,,Home,25.5,19.5,19.8,58,4.7,0,0,0,0,,20.4,58,1,19.2,0,19.1,0,
2021-11-01,08:25:00,heat,heatOff,,Home,25.5,19.5,19.7,59,4.7,0,0,0,0,,20.1,59,1,19.2,0,18.8,0,
2021-11-01,08:30:00,heat,heatOff,,Home,25.5,19.5,19.7,59,5.1,0,0,0,0,,19.9,59,0,19.1,0,18.6,0,
2021-11-01,08:35:00,heat,heatOff,,Home,25.5,19.5,19.7,60,5.1,0,0,0,0,,19.8,60,1,19,0,18.6,0,
2021-11-01,08:40:00,heat,heatOff,,Home,25.5,19.5,19.7,60,5.1,0,0,0,0,,19.7,60,1,19,0,18.5,0,
2021-11-01,08:45:00,heat,heatOff,,Home,25.5,19.5,19.6,61,5.1,0,0,0,0,,19.6,61,1,19,0,18.4,0,
2021-11-01,08:50:00,heat,heatOff,,Home,25.5,19.5,19.6,62,5.1,0,0,0,0,,19.6,62,1,18.9,0,18.2,1,
2021-11-01,08:55:00,heat,heatOff,,Home,25.5,19.5,19.5,62,5.1,0,0,0,0,,19.5,62,1,18.9,0,18.1,1,
2021-11-01,09:00:00,heat,heatOff,,Home,25.5,19.5,19.5,62,4.7,0,0,0,0,,19.5,62,1,18.9,0,18,1,
2021-11-01,09:05:00,heat,heatOff,,Home,25.5,19.5,19.4,62,4.7,0,0,0,0,,19.4,62,1,18.8,0,17.9,1,
2021-11-01,09:10:00,heat,heatOff,,Home,25.5,19.5,19.4,62,4.7,0,0,0,0,,19.4,62,0,18.8,0,17.8,1,
2021-11-01,09:15:00,heat,heatOff,,Home,25.5,19.5,19.4,62,4.7,0,0,0,0,,19.4,62,1,18.8,0,17.8,1,
2021-11-01,09:20:00,heat,heatOff,,Home,25.5,19.5,19.4,62,4.7,0,0,0,0,,19.4,62,1,18.8,0,17.7,0,
2021-11-01,09:25:00,heat,heatOff,,Home,25.5,19.5,19.4,62,4.7,0,0,0,0,,19.4,62,0,18.8,0,17.6,0,
2021-11-01,09:30:00,heat,heatOff,,Home,25.5,19.5,19.3,62,5.4,0,0,0,0,,19.3,62,0,18.8,0,17.6,0,
2021-11-01,09:35:00,heat,heatOff,,Home,25.5,19.5,19.3,62,5.4,0,0,30,30,,19.3,62,0,18.8,0,17.6,0,
2021-11-01,09:40:00,heat,heatStage1On,,Home,25.5,19.5,19.3,62,5.4,0,0,270,300,,19.3,62,0,18.8,0,17.5,0,
2021-11-01,09:45:00,heat,heatOff,,Home,25.5,19.5,19.6,61,5.4,0,0,0,15,,19.6,61,0,18.8,0,17.6,0,
2021-11-01,09:50:00,heat,heatOff,,Home,25.5,19.5,19.7,60,5.4,0,0,0,0,,19.7,60,0,18.8,0,17.7,0,
2021-11-01,09:55:00,heat,heatOff,,Home,25.5,19.5,19.4,60,5.4,0,0,0,0,,19.5,60,0,18.8,0,17.8,0,
2021-11-01,10:00:00,heat,heatOff,,Home,25.5,19.5,19.2,60,6.2,0,0,0,0,,19.3,60,1,18.8,0,17.7,0,
2021-11-01,10:05:00,heat,heatOff,,Home,25.5,19.5,19.2,61,6.2,0,0,0,0,,19.2,61,0,18.8,0,17.6,0,
2021-11-01,10:10:00,heat,heatOff,,Home,25.5,19.5,19.1,61,6.2,0,0,195,195,,19.1,61,0,18.8,0,17.6,0,
2021-11-01,10:15:00,heat,heatStage1On,,Home,25.5,19.5,19.3,60,6.2,0,0,105,150,,19.3,60,0,18.8,0,17.6,0,
2021-11-01,10:20:00,heat,heatOff,,Home,25.5,19.5,19.7,59,6.2,0,0,0,0,,19.7,59,0,18.8,0,17.7,0,
2021-11-01,10:25:00,heat,heatOff,,Home,25.5,19.5,19.6,59,6.2,0,0,0,0,,19.6,59,0,18.8,0,17.9,0,
2021-11-01,10:30:00,heat,heatOff,,Home,25.5,19.5,19.3,60,6.8,0,0,0,0,,19.4,60,0,18.8,0,17.8,0,
2021-11-01,10:35:00,heat,heatOff,,Home,25.5,19.5,19.2,61,6.8,0,0,0,0,,19.3,61,0,18.9,0,17.8,1,
2021-11-01,10:40:00,heat,heatOff,,Home,25.5,19.5,19.1,61,6.8,0,0,150,150,,19.3,61,0,18.9,0,17.8,1,
2021-11-01,10:45:00,heat,heatStage1On,,Home,25.5,19.5,19.2,60,6.8,0,0,285,300,,19.4,60,0,18.9,0,17.7,1,
2021-11-01,10:50:00,heat,heatOff,,Home,25.5,19.5,19.4,59,6.8,0,0,0,30,,19.9,59,0,18.9,0,17.9,1,
2021-11-01,10:55:00,heat,heatOff,,Home,25.5,19.5,19.5,59,6.8,0,0,0,0,,20,59,0,19.1,0,18.2,0,
2021-11-01,11:00:00,heat,heatOff,,Home,25.5,19.5,19.4,59,6.2,0,0,0,0,,19.8,59,0,19.2,0,18.4,0,
2021-11-01,11:05:00,heat,heatOff,,Home,25.5,19.5,19.3,59,6.2,0,0,0,0,,19.6,59,0,19.2,0,18.4,0,
2021-11-01,11:10:00,heat,heatOff,,Home,25.5,19.5,19.2,60,6.2,0,0,0,0,,19.4,60,0,19.1,0,18.3,0,
2021-11-01,11:15:00,heat,heatOff,,Home,25.5,19.5,19.2,62,6.2,0,0,0,0,,19.4,62,0,19,0,18.1,0,
2021-11-01,11:20:00,heat,heatOff,,Home,25.5,19.5,19.2,63,6.2,0,0,0,0,,19.3,63,0,19,0,18,0,
2021-11-01,11:25:00,heat,heatOff,,Home,25.5,19.5,19.1,63,6.2,0,0,180,180,,19.3,63,0,18.9,0,17.9,0,
2021-11-01,11:30:00,heat,heatStage1On,,Home,25.5,19.5,19.2,62,6.7,0,0,285,300,,19.5,62,0,18.9,0,17.9,0,
2021-11-01,11:35:00,heat,heatOff,,Home,25.5,19.5,19.4,60,6.7,0,0,0,30,,20,60,0,18.9,0,18.1,0,
2021-11-01,11:40:00,heat,heatOff,,Home,25.5,19.5,19.5,59,6.7,0,0,0,0,,20.1,59,0,19,0,18.3,0,
2021-11-01,11:45:00,heat,heatOff,,Home,25.5,19.5,19.4,59,6.7,0,0,0,0,,19.8,59,0,19.1,0,18.4,0,
2021-11-01,11:50:00,heat,heatOff,,Home,25.5,19.5,19.3,60,6.7,0,0,0,0,,19.7,60,0,19,0,18.3,0,
2021-11-01,11:55:00,heat,heatOff,,Home,25.5,19.5,19.2,60,6.7,0,0,0,0,,19.5,60,0,19,0,18.2,0,
2021-11-01,12:00:00,heat,heatOff,,Home,25.5,19.5,19.2,60,6.9,0,0,0,0,,19.4,60,0,19,0,18.1,0,
2021-11-01,12:05:00,heat,heatOff,,Home,25.5,19.5,19.2,60,6.9,0,0,0,0,,19.3,60,0,19,0,18.1,0,
2021-11-01,12:10:00,heat,heatOff,,Home,25.5,19.5,19.1,60,6.9,0,0,195,195,,19.3,60,0,19,0,18,0,
2021-11-01,12:15:00,heat,heatStage1On,,Home,25.5,19.5,19.2,59,6.9,0,0,150,195,,19.5,59,1,19,0,18,0,
2021-11-01,12:20:00,heat,heatOff,,Home,25.5,19.5,19.6,59,6.9,0,0,0,0,,19.9,59,1,19.2,0,18.2,0,
2021-11-01,12:25:00,heat,heatOff,,Home,25.5,19.5,19.7,59,6.9,0,0,0,0,,19.9,59,1,19.4,0,18.2,0,
2021-11-01,12:30:00,heat,heatOff,,Home,25.5,19.5,19.6,60,7.4,0,0,0,0,,19.8,60,1,19.3,0,18.2,0,
2021-11-01,12:35:00,heat,heatOff,,Home,25.5,19.5,19.6,63,7.4,0,0,0,0,,19.8,63,1,19.3,0,18.1,0,
2021-11-01,12:40:00,heat,heatOff,,Home,25.5,19.5,19.7,64,7.4,0,0,0,0,,19.8,64,1,19.2,0,18,0,
2021-11-01,12:45:00,heat,heatOff,,Home,25.5,19.5,19.8,64,7.4,0,0,0,0,,19.8,64,1,19.2,0,17.9,0,
2021-11-01,12:50:00,heat,heatOff,,Home,25.5,19.5,19.8,64,7.4,0,0,0,0,,19.8,64,1,19.3,0,17.8,0,
2021-11-01,12:55:00,heat,heatOff,,Home,25.5,19.5,19.8,64,7.4,0,0,0,0,,19.8,64,1,19.3,0,17.8,0,
2021-11-01,13:00:00,heat,heatOff,,Home,25.5,19.5,19.8,64,8.9,0,0,0,0,,19.8,64,1,19.3,0,17.7,0,
2021-11-01,13:05:00,heat,heatOff,,Home,25.5,19.5,19.8,63,8.9,0,0,0,0,,19.8,63,1,19.3,0,17.7,0,
2021-11-01,13:10:00,heat,heatOff,,Home,25.5,19.5,19.7,63,8.9,0,0,0,0,,19.7,63,1,19.4,0,17.7,0,
2021-11-01,13:15:00,heat,heatOff,,Home,25.5,19.5,19.7,63,8.9,0,0,0,0,,19.7,63,0,19.4,0,17.7,0,
2021-11-01,13:20:00,heat,heatOff,,Home,25.5,19.5,19.6,63,8.9,0,0,0,0,,19.6,63,0,19.4,0,17.8,0,
2021-11-01,13:25:00,heat,heatOff,,Home,25.5,19.5,19.6,63,8.9,0,0,0,0,,19.6,63,0,19.4,0,17.9,0,
2021-11-01,13:30:00,heat,heatOff,,Home,25.5,19.5,19.6,63,9.1,0,0,0,0,,19.6,63,1,19.4,0,17.8,0,
2021-11-01,13:35:00,heat,heatOff,,Home,25.5,19.5,19.5,63,9.1,0,0,0,0,,19.5,63,1,19.4,0,17.7,0,
2021-11-01,13:40:00,heat,heatOff,,Home,25.5,19.5,19.5,63,9.1,0,0,0,0,,19.5,63,1,19.3,0,17.6,0,
2021-11-01,13:45:00,heat,heatOff,,Home,25.5,19.5,19.5,63,9.1,0,0,0,0,,19.5,63,0,19.2,0,17.6,0,
2021-11-01,13:50:00,heat,heatOff,,Home,25.5,19.5,19.5,63,9.1,0,0,0,0,,19.5,63,0,19.2,0,17.4,0,
2021-11-01,13:55:00,heat,heatOff,,Home,25.5,19.5,19.5,63,9.1,0,0,0,0,,19.5,63,0,19.2,0,17.4,0,
2021-11-01,14:00:00,heat,heatOff,,Home,25.5,19.5,19.6,63,7.4,0,0,0,0,,19.6,63,1,19.4,0,17.4,0,
2021-11-01,14:05:00,heat,heatOff,,Home,25.5,19.5,19.6,63,7.4,0,0,0,0,,19.6,63,1,19.6,0,17.3,0,
2021-11-01,14:10:00,heat,heatOff,,Home,25.5,19.5,19.5,62,7.4,0,0,0,0,,19.5,62,1,19.7,0,17.3,0,
2021-11-01,14:15:00,heat,heatOff,,Home,25.5,19.5,19.4,62,7.4,0,0,0,0,,19.4,62,0,19.6,0,17.3,0,
2021-11-01,14:20:00,heat,heatOff,,Home,25.5,19.5,19.3,63,7.4,0,0,0,0,,19.3,63,0,19.5,0,17.3,0,
2021-11-01,14:25:00,heat,heatOff,,Home,25.5,19.5,19.3,63,7.4,0,0,0,0,,19.3,63,0,19.4,0,17.3,0,
2021-11-01,14:30:00,heat,heatOff,,Home,25.5,19.5,19.2,63,7.7,0,0,0,0,,19.2,63,0,19.3,0,17.3,0,
2021-11-01,14:35:00,heat,heatOff,,Home,25.5,19.5,19.2,63,7.7,0,0,0,0,,19.2,63,1,19.3,0,17.3,0,
2021-11-01,14:40:00,heat,heatOff,,Home,25.5,19.5,19.2,63,7.7,0,0,0,0,,19.2,63,1,19.3,0,17.2,0,
2021-11-01,14:45:00,heat,heatOff,,Home,25.5,19.5,19.2,62,7.7,0,0,0,0,,19.2,62,0,19.4,0,17.2,0,
2021-11-01,14:50:00,heat,heatOff,,Home,25.5,19.5,19.2,63,7.7,0,0,0,0,,19.2,63,0,19.3,0,17.2,0,
2021-11-01,14:55:00,heat,heatOff,,Home,25.5,19.5,19.1,62,7.7,0,0,255,255,,19.1,62,0,19.2,0,17.2,0,
2021-11-01,15:00:00,heat,heatStage1On,,Home,25.5,19.5,19.4,61,7.9,0,0,45,90,,19.4,61,0,19.2,0,17.2,0,
2021-11-01,15:05:00,heat,heatOff,,Home,25.5,19.5,19.6,61,7.9,0,0,0,0,,19.6,61,0,19.2,0,17.4,0,
2021-11-01,15:10:00,heat,heatOff,,Home,25.5,19.5,19.4,61,7.9,0,0,0,0,,19.4,61,0,19.1,0,17.6,0,
2021-11-01,15:15:00,heat,heatOff,,Home,25.5,19.5,19.2,61,7.9,0,0,0,0,,19.3,61,0,19.1,0,17.6,0,
2021-11-01,15:20:00,heat,heatOff,,Home,25.5,19.5,19.1,61,7.9,0,0,60,60,,19.2,61,1,19.1,0,17.6,0,
2021-11-01,15:25:00,heat,heatStage1On,,Home,25.5,19.5,19.2,60,7.9,0,0,255,300,,19.2,60,0,19.1,0,17.6,0,
2021-11-01,15:30:00,heat,heatOff,,Home,25.5,19.5,19.5,60,7.8,0,0,0,0,,19.6,60,0,19.1,0,17.6,0,
2021-11-01,15:35:00,heat,heatOff,,Home,25.5,19.5,19.7,59,7.8,0,0,0,0,,19.7,59,0,19.1,0,17.8,0,
2021-11-01,15:40:00,heat,heatOff,,Home,25.5,19.5,19.6,60,7.8,0,0,0,0,,19.6,60,0,19.1,0,17.9,0,
