#,Thermostat,identifier,x
#,Thermostat,name,Main Floor
#,Start,date,2022-03-01
#,End,date,2022-03-16

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (C),Heat Set Temp (C),Current Temp (C),Current Humidity (%RH),Outdoor Temp (C),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (C),Thermostat Humidity (%RH),Thermostat Motion,Upstairs (C),Upstairs2,Basement (C),Basement2
2022-02-28,23:00:00,heat,heatStage1On,,Sleep,26.5,18,17.9,39,-9.8,0,0,15,60,,17.9,39,0,19.1,0,12.7,0,
2022-02-28,23:05:00,heat,heatOff,,Sleep,26.5,18,18.1,39,-9.8,0,0,0,0,,18.1,39,0,19,0,12.7,0,
2022-02-28,23:10:00,heat,heatOff,,Sleep,26.5,18,18.1,40,-9.8,0,0,0,0,,17.9,40,0,19,0,12.8,0,
2022-02-28,23:15:00,heat,heatOff,,Sleep,26.5,18,18.1,40,-9.8,0,0,0,0,,17.7,40,0,19,0,12.8,0,
2022-02-28,23:20:00,heat,heatOff,,Sleep,26.5,18,18.1,40,-9.8,0,0,0,0,,17.6,40,0,19,0,12.7,0,
2022-02-28,23:25:00,heat,heatOff,,Sleep,26.5,18,18.1,40,-9.8,0,0,0,0,,17.4,40,0,18.9,0,12.6,0,
2022-02-28,23:30:00,heat,heatOff,,Sleep,26.5,18,18,40,-10,0,0,0,0,,17.3,40,0,18.8,0,12.6,0,
2022-02-28,23:35:00,heat,heatOff,,Sleep,26.5,18,17.9,40,-10,0,0,0,0,,17.3,40,0,18.7,0,12.5,0,
2022-02-28,23:40:00,heat,heatOff,,Sleep,26.5,18,17.9,40,-10,0,0,0,0,,17.2,40,0,18.7,0,12.4,0,
2022-02-28,23:45:00,heat,heatOff,,Sleep,26.5,18,17.8,40,-10,0,0,0,0,,17.1,40,0,18.6,0,12.4,0,
2022-02-28,23:50:00,heat,heatOff,,Sleep,26.5,18,17.8,40,-10,0,0,0,0,,17.1,40,0,18.5,0,12.3,0,
2022-02-28,23:55:00,heat,heatOff,,Sleep,26.5,18,17.7,40,-10,0,0,0,0,,17,40,0,18.5,0,12.2,0,
2022-03-01,00:00:00,heat,heatOff,,Sleep,26.5,18,17.7,39,-9.9,0,0,285,285,,17,39,0,18.4,0,12.1,0,
2022-03-01,00:05:00,heat,heatStage1On,,Sleep,26.5,18,17.8,38,-9.9,0,0,180,225,,17.3,38,0,18.4,0,12.1,0,
2022-03-01,00:10:00,heat,heatOff,,Sleep,26.5,18,18,38,-9.9,0,0,0,0,,17.7,38,0,18.4,0,12.3,0,
2022-03-01,00:15:00,heat,heatOff,,Sleep,26.5,18,17.9,38,-9.9,0,0,0,0,,17.6,38,0,18.4,0,12.5,0,
2022-03-01,00:20:00,heat,heatOff,,Sleep,26.5,18,17.8,38,-9.9,0,0,0,0,,17.3,38,0,18.4,0,12.4,0,
2022-03-01,00:25:00,heat,heatOff,,Sleep,26.5,18,17.7,39,-9.9,0,0,0,0,,17.2,39,0,18.4,0,12.4,0,
2022-03-01,00:30:00,heat,heatOff,,Sleep,26.5,18,17.7,40,-10,0,0,120,120,,17.1,40,0,18.3,0,12.3,0,
2022-03-01,00:35:00,heat,heatStage1On,,Sleep,26.5,18,17.7,39,-10,0,0,300,300,,17.1,39,0,18.3,0,12.3,0,
2022-03-01,00:40:00,heat,heatStage1On,,Sleep,26.5,18,17.9,38,-10,0,0,75,120,,17.6,38,0,18.3,0,12.3,0,
2022-03-01,00:45:00,heat,heatOff,,Sleep,26.5,18,18,38,-10,0,0,0,0,,17.7,38,0,18.3,0,12.6,0,
2022-03-01,00:50:00,heat,heatOff,,Sleep,26.5,18,17.9,38,-10,0,0,0,0,,17.5,38,0,18.4,0,12.6,0,
2022-03-01,00:55:00,heat,heatOff,,Sleep,26.5,18,17.8,39,-10,0,0,0,0,,17.3,39,0,18.3,0,12.5,0,
2022-03-01,01:00:00,heat,heatOff,,Sleep,26.5,18,17.7,40,-11.1,0,0,165,165,,17.1,40,0,18.3,0,12.4,0,
2022-03-01,01:05:00,heat,heatStage1On,,Sleep,26.5,18,17.7,39,-11.1,0,0,300,300,,17.2,39,0,18.3,0,12.3,0,
2022-03-01,01:10:00,heat,heatStage1On,,Sleep,26.5,18,17.9,38,-11.1,0,0,30,75,,17.6,38,0,18.3,0,12.4,0,
2022-03-01,01:15:00,heat,heatOff,,Sleep,26.5,18,18,38,-11.1,0,0,0,0,,17.7,38,0,18.3,0,12.6,0,
2022-03-01,01:20:00,heat,heatOff,,Sleep,26.5,18,17.8,38,-11.1,0,0,0,0,,17.4,38,0,18.3,0,12.6,0,
2022-03-01,01:25:00,heat,heatOff,,Sleep,26.5,18,17.7,39,-11.1,0,0,60,60,,17.2,39,0,18.3,0,12.6,0,
2022-03-01,01:30:00,heat,heatStage1On,,Sleep,26.5,18,17.7,39,-10.8,0,0,300,300,,17.1,39,0,18.3,0,12.4,0,
2022-03-01,01:35:00,heat,heatStage1On,,Sleep,26.5,18,17.8,38,-10.8,0,0,60,105,,17.4,38,0,18.3,0,12.4,0,
2022-03-01,01:40:00,heat,heatOff,,Sleep,26.5,18,17.9,38,-10.8,0,0,0,0,,17.6,38,0,18.4,0,12.6,0,
2022-03-01,01:45:00,heat,heatOff,,Sleep,26.5,18,17.8,38,-10.8,0,0,0,0,,17.3,38,0,18.4,0,12.6,0,
2022-03-01,01:50:00,heat,heatOff,,Sleep,26.5,18,17.7,39,-10.8,0,0,0,0,,17.1,39,0,18.4,0,12.6,0,
2022-03-01,01:55:00,heat,heatOff,,Sleep,26.5,18,17.7,40,-10.8,0,0,255,255,,17,40,0,18.4,0,12.4,0,
2022-03-01,02:00:00,heat,heatStage1On,,Sleep,26.5,18,17.8,38,-10.7,0,0,165,210,,17.2,38,0,18.4,0,12.4,0,
2022-03-01,02:05:00,heat,heatOff,,Sleep,26.5,18,17.9,38,-10.7,0,0,0,0,,17.5,38,0,18.4,0,12.6,0,
2022-03-01,02:10:00,heat,heatOff,,Sleep,26.5,18,17.8,38,-10.7,0,0,0,0,,17.3,38,0,18.4,0,12.6,0,
2022-03-01,02:15:00,heat,heatOff,,Sleep,26.5,18,17.7,39,-10.7,0,0,15,15,,17.1,39,0,18.4,0,12.6,0,
2022-03-01,02:20:00,heat,heatStage1On,,Sleep,26.5,18,17.7,39,-10.7,0,0,300,300,,16.9,39,0,18.4,0,12.5,0,
2022-03-01,02:25:00,heat,heatStage1On,,Sleep,26.5,18,17.8,38,-10.7,0,0,135,180,,17.2,38,0,18.4,0,12.5,0,
2022-03-01,02:30:00,heat,heatOff,,Sleep,26.5,18,17.9,38,-10.4,0,0,0,0,,17.5,38,0,18.4,0,12.6,0,
2022-03-01,02:35:00,heat,heatOff,,Sleep,26.5,18,17.8,38,-10.4,0,0,0,0,,17.3,38,0,18.4,0,12.6,0,
2022-03-01,02:40:00,heat,heatOff,,Sleep,26.5,18,17.7,38,-10.4,0,0,75,75,,17.1,38,0,18.4,0,12.6,0,
2022-03-01,02:45:00,heat,heatStage1On,,Sleep,26.5,18,17.7,39,-10.4,0,0,300,300,,16.9,39,0,18.4,0,12.5,0,
2022-03-01,02:50:00,heat,heatStage1On,,Sleep,26.5,18,17.8,38,-10.4,0,0,150,195,,17.3,38,0,18.3,0,12.5,0,
2022-03-01,02:55:00,heat,heatOff,,Sleep,26.5,18,17.9,38,-10.4,0,0,0,0,,17.6,38,0,18.4,0,12.7,0,
2022-03-01,03:00:00,heat,heatOff,,Sleep,26.5,18,17.8,38,-10.4,0,0,0,0,,17.4,38,0,18.4,0,12.8,0,
2022-03-01,03:05:00,heat,heatOff,,Sleep,26.5,18,17.7,38,-10.4,0,0,45,45,,17.1,38,0,18.4,0,12.7,0,
2022-03-01,03:10:00,heat,heatStage1On,,Sleep,26.5,18,17.6,38,-10.4,0,0,300,300,,16.9,38,0,18.3,0,12.6,0,
2022-03-01,03:15:00,heat,heatStage1On,,Sleep,26.5,18,17.8,38,-10.4,0,0,180,225,,17.3,38,0,18.3,0,12.6,0,
2022-03-01,03:20:00,heat,heatOff,,Sleep,26.5,18,17.9,37,-10.4,0,0,0,0,,17.6,37,0,18.3,0,12.7,0,
2022-03-01,03:25:00,heat,heatOff,,Sleep,26.5,18,17.9,38,-10.4,0,0,0,0,,17.4,38,0,18.4,0,12.9,0,
2022-03-01,03:30:00,heat,heatOff,,Sleep,26.5,18,17.7,38,-10.3,0,0,0,0,,17.1,38,0,18.4,0,12.8,0,
2022-03-01,03:35:00,heat,heatOff,,Sleep,26.5,18,17.7,38,-10.3,0,0,285,285,,16.9,38,0,18.4,0,12.6,0,
2022-03-01,03:40:00,heat,heatStage1On,,Sleep,26.5,18,17.7,38,-10.3,0,0,240,285,,17.2,38,0,18.3,0,12.6,0,
2022-03-01,03:45:00,heat,heatOff,,Sleep,26.5,18,17.9,37,-10.3,0,0,0,0,,17.6,37,0,18.3,0,12.7,0,
2022-03-01,03:50:00,heat,heatOff,,Sleep,26.5,18,17.9,38,-10.3,0,0,0,0,,17.4,38,0,18.4,0,12.8,0,
2022-03-01,03:55:00,heat,heatOff,,Sleep,26.5,18,17.8,38,-10.3,0,0,0,0,,17.2,38,0,18.4,0,12.8,0,
2022-03-01,04:00:00,heat,heatOff,,Sleep,26.5,18,17.6,38,-9.6,0,0,255,255,,16.9,38,0,18.3,0,12.7,0,
2022-03-01,04:05:00,heat,heatStage1On,,Sleep,26.5,18,17.7,38,-9.6,0,0,240,285,,17.2,38,0,18.3,0,12.6,0,
2022-03-01,04:10:00,heat,heatOff,,Sleep,26.5,18,17.9,37,-9.6,0,0,0,0,,17.6,37,0,18.3,0,12.7,0,
2022-03-01,04:15:00,heat,heatOff,,Sleep,26.5,18,17.9,37,-9.6,0,0,0,0,,17.4,37,0,18.3,0,12.8,0,
2022-03-01,04:20:00,heat,heatOff,,Sleep,26.5,18,17.8,38,-9.6,0,0,0,0,,17.2,38,0,18.4,0,12.8,0,
2022-03-01,04:25:00,heat,heatOff,,Sleep,26.5,18,17.7,38,-9.6,0,0,240,240,,16.9,38,0,18.4,0,12.8,0,
2022-03-01,04:30:00,heat,heatStage1On,,Sleep,26.5,18,17.7,38,-9.3,0,0,285,300,,17.2,38,0,18.4,0,12.6,0,
2022-03-01,04:35:00,heat,heatOff,,Sleep,26.5,18,17.9,37,-9.3,0,0,0,30,,17.5,37,0,18.4,0,12.8,0,
2022-03-01,04:40:00,heat,heatOff,,Sleep,26.5,18,17.9,37,-9.3,0,0,0,0,,17.5,37,0,18.4,0,13,0,
2022-03-01,04:45:00,heat,heatOff,,Sleep,26.5,18,17.8,38,-9.3,0,0,0,0,,17.2,38,0,18.5,0,12.9,0,
2022-03-01,04:50:00,heat,heatOff,,Sleep,26.5,18,17.7,38,-9.3,0,0,120,120,,16.9,38,0,18.4,0,12.8,0,
2022-03-01,04:55:00,heat,heatStage1On,,Sleep,26.5,18,17.6,38,-9.3,0,0,300,300,,16.9,38,0,18.4,0,12.6,0,
2022-03-01,05:00:00,heat,heatStage1On,,Sleep,26.5,18,17.8,37,-8.4,0,0,135,180,,17.3,37,0,18.4,0,12.7,0,
2022-03-01,05:05:00,heat,heatOff,,Sleep,26.5,18,18,37,-8.4,0,0,0,0,,17.6,37,0,18.4,0,12.9,0,
2022-03-01,05:10:00,heat,heatOff,,Sleep,26.5,18,17.9,38,-8.4,0,0,0,0,,17.3,38,0,18.5,0,12.9,0,
2022-03-01,05:15:00,heat,heatOff,,Sleep,26.5,18,17.8,38,-8.4,0,0,225,225,,17.1,38,0,18.5,0,12.8,0,
2022-03-01,05:20:00,heat,heatStage1On,,Sleep,26.5,18,17.8,38,-8.4,0,0,300,300,,17.2,38,0,18.5,0,12.8,0,
2022-03-01,05:25:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,18,37,-8.4,0,0,300,300,,17.6,37,0,18.5,0,12.9,0,
2022-03-01,05:30:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,18.2,37,-8.3,0,0,300,300,,18,37,0,18.5,0,13.2,0,
2022-03-01,05:35:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,18.4,37,-8.3,0,0,300,300,,18.3,37,0,18.7,0,13.4,0,
2022-03-01,05:40:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,18.6,37,-8.3,0,0,300,300,,18.5,37,0,18.9,0,13.7,0,
2022-03-01,05:45:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,18.7,35,-8.3,0,0,300,300,,18.7,35,0,19,0,13.9,0,
2022-03-01,05:50:00,heat,heatStage1On,(SmartRecovery),Sleep,26.5,18,18.8,35,-8.3,0,0,300,300,,18.8,35,0,19.2,0,14.1,0,
2022-03-01,05:55:00,heat,heatStage1On,(SmartRecovery),Sleep,26.3,18.2,18.9,35,-8.3,0,0,300,300,,18.9,35,0,19.3,0,14.3,0,
2022-03-01,06:00:00,heat,heatStage1On,,Home,25.5,19.5,19.1,35,-8.4,0,0,300,300,,19.1,35,0,19.6,0,14.4,0,
2022-03-01,06:05:00,heat,heatStage1On,,Home,25.5,19.5,19.2,35,-8.4,0,0,300,300,,19.2,35,0,19.7,0,14.6,0,
2022-03-01,06:10:00,heat,heatStage1On,,Home,25.5,19.5,19.3,35,-8.4,0,0,300,300,,19.3,35,0,19.9,0,14.7,0,
2022-03-01,06:15:00,heat,heatStage1On,,Home,25.5,19.5,19.4,36,-8.4,0,0,75,120,,19.4,36,0,20.1,0,14.8,0,
2022-03-01,06:20:00,heat,heatOff,,Home,25.5,19.5,19.2,36,-8.4,0,0,90,90,,19.2,36,0,20.2,0,14.9,0,
2022-03-01,06:25:00,heat,heatStage1On,,Home,25.5,19.5,19,37,-8.4,0,0,300,300,,19,37,0,20.3,0,14.7,0,
2022-03-01,06:30:00,heat,heatStage1On,,Home,25.5,19.5,19.1,37,-8.1,0,0,300,300,,19.1,37,1,20.4,0,14.6,0,
2022-03-01,06:35:00,heat,heatStage1On,,Home,25.5,19.5,19.4,37,-8.1,0,0,90,135,,19.4,37,0,20.5,0,14.7,0,
2022-03-01,06:40:00,heat,heatOff,,Home,25.5,19.5,19.3,37,-8.1,0,0,0,0,,19.3,37,0,20.5,0,14.8,0,
2022-03-01,06:45:00,heat,heatOff,,Home,25.5,19.5,19.1,37,-8.1,0,0,285,285,,19.1,37,0,20.6,0,14.6,0,
2022-03-01,06:50:00,heat,heatStage1On,,Home,25.5,19.5,19.2,37,-8.1,0,0,300,300,,19.2,37,0,20.6,0,14.5,0,
2022-03-01,06:55:00,heat,heatStage1On,,Home,25.5,19.5,19.4,37,-8.1,0,0,15,60,,19.4,37,0,20.7,0,14.6,0,
2022-03-01,07:00:00,heat,heatOff,,Home,25.5,19.5,19.3,37,-8.3,0,0,0,0,,19.3,37,0,20.7,0,14.6,0,
2022-03-01,07:05:00,heat,heatStage1On,,Home,25.5,19.5,19.1,37,-8.3,0,0,300,300,,19.1,37,1,20.7,0,14.6,0,
2022-03-01,07:10:00,heat,heatStage1On,,Home,25.5,19.5,19.2,37,-8.3,0,0,255,300,,19.2,37,1,20.7,0,14.4,0,
2022-03-01,07:15:00,heat,heatOff,,Home,25.5,19.5,19.4,37,-8.3,0,0,0,0,,19.4,37,1,20.7,0,14.6,0,
2022-03-01,07:20:00,heat,heatOff,,Home,25.5,19.5,19.3,37,-8.3,0,0,15,15,,19.3,37,1,20.6,0,14.6,0,
2022-03-01,07:25:00,heat,heatStage1On,,Home,25.5,19.5,19.1,38,-8.3,0,0,300,300,,19.1,38,1,20.6,0,14.4,0,
2022-03-01,07:30:00,heat,heatStage1On,,Home,25.5,19.5,19.3,38,-7.8,0,0,195,240,,19.3,38,0,20.6,0,14.3,0,
2022-03-01,07:35:00,heat,heatOff,,Home,25.5,19.5,19.5,37,-7.8,0,0,0,0,,19.5,37,0,20.6,0,14.4,0,
2022-03-01,07:40:00,heat,heatOff,,Home,25.5,19.5,19.3,38,-7.8,0,0,45,45,,19.3,38,0,20.5,0,14.4,0,
2022-03-01,07:45:00,heat,heatStage1On,,Home,25.5,19.5,19.1,38,-7.8,0,0,300,300,,19.1,38,0,20.4,0,14.3,0,
2022-03-01,07:50:00,heat,heatStage1On,,Home,25.5,19.5,19.3,37,-7.8,0,0,165,210,,19.3,37,0,20.4,0,14.3,0,
2022-03-01,07:55:00,heat,heatOff,,Home,25.5,19.5,19.5,37,-7.8,0,0,0,0,,19.5,37,0,20.4,0,14.3,0,
2022-03-01,08:00:00,heat,heatOff,,Home,25.5,19.5,19.3,38,-6.8,0,0,30,30,,19.3,38,0,20.4,0,14.4,0,
2022-03-01,08:05:00,heat,heatStage1On,,Home,25.5,19.5,19.1,38,-6.8,0,0,300,300,,19.1,38,0,20.3,0,14.2,0,
2022-03-01,08:10:00,heat,heatStage1On,,Home,25.5,19.5,19.3,38,-6.8,0,0,165,210,,19.3,38,0,20.3,0,14.2,0,
2022-03-01,08:15:00,heat,heatOff,,Home,25.5,19.5,19.5,37,-6.8,0,0,0,0,,19.5,37,0,20.3,0,14.3,0,
2022-03-01,08:20:00,heat,heatOff,,Home,25.5,19.5,19.3,38,-6.8,0,0,30,30,,19.3,38,0,20.3,0,14.3,0,
2022-03-01,08:25:00,heat,heatStage1On,,Home,25.5,19.5,19.1,38,-6.8,0,0,300,300,,19.1,38,0,20.2,0,14.2,0,
2022-03-01,08:30:00,heat,heatStage1On,,Home,25.5,19.5,19.3,38,-5.9,0,0,150,195,,19.3,38,0,20.2,0,14.2,0,
2022-03-01,08:35:00,heat,heatOff,,Home,25.5,19.5,19.5,38,-5.9,0,0,0,0,,19.5,38,0,20.2,0,14.2,0,
2022-03-01,08:40:00,heat,heatOff,,Home,25.5,19.5,19.3,38,-5.9,0,0,0,0,,19.3,38,0,20.2,0,14.3,0,
2022-03-01,08:45:00,heat,heatStage1On,,Home,25.5,19.5,19.1,38,-5.9,0,0,300,300,,19.1,38,0,20.1,0,14.2,0,
2022-03-01,08:50:00,heat,heatStage1On,,Home,25.5,19.5,19.3,38,-5.9,0,0,180,225,,19.3,38,0,20.1,0,14.1,0,
2022-03-01,08:55:00,heat,heatOff,,Home,25.5,19.5,19.6,38,-5.9,0,0,0,0,,19.6,38,0,20.1,0,14.2,0,
2022-03-01,09:00:00,heat,heatOff,,Home,25.5,19.5,19.3,38,-6.2,0,0,0,0,,19.3,38,0,20.2,0,14.2,0,
2022-03-01,09:05:00,heat,heatOff,,Home,25.5,19.5,19.1,38,-6.2,0,0,285,285,,19.1,38,0,20.1,0,14.1,0,
2022-03-01,09:10:00,heat,heatStage1On,,Home,25.5,19.5,19.3,38,-6.2,0,0,195,240,,19.3,38,0,20.1,0,14,0,
2022-03-01,09:15:00,heat,heatOff,,Home,25.5,19.5,19.5,38,-6.2,0,0,0,0,,19.5,38,0,20.1,0,14.1,0,
2022-03-01,09:20:00,heat,heatOff,,Home,25.5,19.5,19.3,38,-6.2,0,0,0,0,,19.3,38,0,20.2,0,14.2,0,
2022-03-01,09:25:00,heat,heatOff,,Home,25.9,18.2,19.1,38,-6.2,0,0,0,0,,19.1,38,0,20.2,0,14.1,0,
2022-03-01,09:30:00,heat,heatOff,smartAway,Home,26.1,17.9,18.9,38,-5.3,0,0,0,0,,18.9,38,0,20.2,0,14,0,
2022-03-01,09:35:00,heat,heatOff,smartAway,Home,26.1,17.9,18.8,40,-5.3,0,0,0,0,,18.8,40,0,20.2,0,13.8,0,
2022-03-01,09:40:00,heat,heatOff,smartAway,Home,26.1,17.9,18.7,40,-5.3,0,0,0,0,,18.7,40,0,20.1,0,13.7,0,
2022-03-01,09:45:00,heat,heatOff,smartAway,Home,26.1,17.9,18.7,40,-5.3,0,0,0,0,,18.7,40,0,20,0,13.6,0,
2022-03-01,09:50:00,heat,heatOff,smartAway,Home,26.1,17.9,18.6,40,-5.3,0,0,0,0,,18.6,40,0,20,0,13.4,0,
2022-03-01,09:55:00,heat,heatOff,smartAway,Home,26.1,17.9,18.6,40,-5.3,0,0,0,0,,18.6,40,0,19.9,0,13.4,0,
2022-03-01,10:00:00,heat,heatOff,smartAway,Home,26.1,17.9,18.5,40,-5.2,0,0,0,0,,18.5,40,0,19.8,0,13.3,0,
2022-03-01,10:05:00,heat,heatOff,smartAway,Home,26.1,17.9,18.4,40,-5.2,0,0,0,0,,18.4,40,0,19.8,0,13.2,0,
2022-03-01,10:10:00,heat,heatOff,smartAway,Home,26.1,17.9,18.3,40,-5.2,0,0,0,0,,18.3,40,0,19.7,0,13.1,0,
2022-03-01,10:15:00,heat,heatOff,smartAway,Home,26.1,17.9,18.3,41,-5.2,0,0,0,0,,18.3,41,0,19.6,0,12.9,0,
2022-03-01,10:20:00,heat,heatOff,smartAway,Home,26.1,17.9,18.2,41,-5.2,0,0,0,0,,18.2,41,0,19.6,0,12.8,0,
2022-03-01,10:25:00,heat,heatOff,smartAway,Home,26.1,17.9,18.2,41,-5.2,0,0,0,0,,18.2,41,0,19.6,0,12.8,0,
2022-03-01,10:30:00,heat,heatOff,smartAway,Home,25.9,18.4,18.2,41,-4.3,0,0,90,90,,18.2,41,1,19.5,0,12.7,0,
2022-03-01,10:35:00,heat,heatStage1On,,Home,25.5,19.5,18.2,40,-4.3,0,0,300,300,,18.2,40,0,19.4,0,12.7,0,
2022-03-01,10:40:00,heat,heatStage1On,,Home,25.5,19.5,18.6,39,-4.3,0,0,300,300,,18.6,39,1,19.4,0,12.8,0,
2022-03-01,10:45:00,heat,heatStage1On,,Home,25.5,19.5,19.1,38,-4.3,0,0,255,300,,19.1,38,0,19.4,0,13,0,
2022-03-01,10:50:00,heat,heatOff,,Home,25.5,19.5,19.4,38,-4.3,0,0,0,0,,19.4,38,0,19.5,0,13.4,0,
2022-03-01,10:55:00,heat,heatOff,,Home,25.5,19.5,19.2,38,-4.3,0,0,90,90,,19.2,38,0,19.6,0,13.6,0,
2022-03-01,11:00:00,heat,heatStage1On,,Home,25.5,19.5,19,38,-4.4,0,0,300,300,,19,38,0,19.6,0,13.5,0,
2022-03-01,11:05:00,heat,heatStage1On,,Home,25.5,19.5,19.2,38,-4.4,0,0,150,195,,19.2,38,0,19.6,0,13.6,0,
2022-03-01,11:10:00,heat,heatOff,,Home,25.5,19.5,19.4,38,-4.4,0,0,0,0,,19.4,38,0,19.7,0,13.8,0,
2022-03-01,11:15:00,heat,heatOff,,Home,25.5,19.5,19.1,38,-4.4,0,0,165,165,,19.1,38,0,19.8,0,13.7,0,
2022-03-01,11:20:00,heat,heatStage1On,,Home,25.5,19.5,19,38,-4.4,0,0,300,300,,19,38,0,19.8,0,13.7,0,
2022-03-01,11:25:00,heat,heatStage1On,,Home,25.5,19.5,19.3,37,-4.4,0,0,60,105,,19.3,37,0,19.8,0,13.7,0,
2022-03-01,11:30:00,heat,heatOff,,Home,25.5,19.5,19.3,37,-3.7,0,0,0,0,,19.3,37,0,19.9,0,13.8,0,
2022-03-01,11:35:00,heat,heatOff,,Home,25.5,19.5,19.1,38,-3.7,0,0,240,240,,19.1,38,0,19.9,0,13.8,0,
2022-03-01,11:40:00,heat,heatStage1On,,Home,25.5,19.5,19.1,38,-3.7,0,0,285,300,,19.1,38,0,19.9,0,13.8,0,
2022-03-01,11:45:00,heat,heatOff,,Home,25.5,19.5,19.4,37,-3.7,0,0,0,30,,19.4,37,0,19.9,0,13.8,0,
2022-03-01,11:50:00,heat,heatOff,,Home,25.5,19.5,19.3,37,-3.7,0,0,0,0,,19.3,37,0,20,0,14,0,
2022-03-01,11:55:00,heat,heatOff,,Home,25.5,19.5,19.1,38,-3.7,0,0,240,240,,19.1,38,0,19.9,0,13.9,0,
2022-03-01,12:00:00,heat,heatStage1On,,Home,25.5,19.5,19.1,38,-2.6,0,0,270,300,,19.1,38,0,19.9,0,13.8,0,
2022-03-01,12:05:00,heat,heatOff,,Home,25.5,19.5,19.4,37,-2.6,0,0,0,15,,19.4,37,0,20,0,13.9,0,
2022-03-01,12:10:00,heat,heatOff,,Home,25.5,19.5,19.3,37,-2.6,0,0,0,0,,19.3,37,0,20,0,14.1,0,
2022-03-01,12:15:00,heat,heatOff,,Home,25.5,19.5,19.1,38,-2.6,0,0,210,210,,19.1,38,0,20,0,14,0,
2022-03-01,12:20:00,heat,heatStage1On,,Home,25.5,19.5,19.1,38,-2.6,0,0,300,300,,19.1,38,0,20,0,13.8,0,
2022-03-01,12:25:00,heat,heatOff,,Home,25.5,19.5,19.4,37,-2.6,0,0,0,45,,19.4,37,0,20,0,14,0,
2022-03-01,12:30:00,heat,heatOff,,Home,25.5,19.5,19.4,37,-1.9,0,0,0,0,,19.4,37,0,20,0,14.1,0,
2022-03-01,12:35:00,heat,heatOff,,Home,25.5,19.5,19.1,37,-1.9,0,0,120,120,,19.1,37,0,20,0,14,0,
2022-03-01,12:40:00,heat,heatOff,smartAway,Home,26.1,17.7,19.1,38,-1.9,0,0,0,30,,19.1,38,0,20,0,13.9,0,
2022-03-01,12:45:00,heat,heatOff,smartAway,Home,26.1,17.7,18.9,38,-1.9,0,0,0,0,,18.9,38,0,20,0,13.8,0,
2022-03-01,12:50:00,heat,heatOff,smartAway,Home,26.1,17.7,18.7,38,-1.9,0,0,0,0,,18.7,38,0,19.9,0,13.8,0,
2022-03-01,12:55:00,heat,heatOff,smartAway,Home,25.8,18.4,18.6,38,-1.9,0,0,135,135,,18.6,38,1,19.9,0,13.6,0,
2022-03-01,13:00:00,heat,heatStage1On,,Home,25.5,19.5,18.7,38,-1.8,0,0,300,300,,18.7,38,0,19.8,0,13.5,0,
2022-03-01,13:05:00,heat,heatStage1On,,Home,25.5,19.5,19.1,38,-1.8,0,0,300,300,,19.1,38,0,19.8,0,13.6,0,
2022-03-01,13:10:00,heat,heatStage1On,,Home,25.5,19.5,19.5,37,-1.8,0,0,15,60,,19.5,37,1,19.9,0,13.8,0,
2022-03-01,13:15:00,heat,heatOff,,Home,25.5,19.5,19.4,38,-1.8,0,0,0,0,,19.4,38,1,20,0,14.1,0,
2022-03-01,13:20:00,heat,heatOff,,Home,25.5,19.5,19.2,39,-1.8,0,0,120,120,,19.2,39,1,19.9,0,14.1,0,
2022-03-01,13:25:00,heat,heatStage1On,,Home,25.5,19.5,19.1,40,-1.8,0,0,300,300,,19.1,40,1,19.9,0,13.9,0,
2022-03-01,13:30:00,heat,heatStage1On,,Home,25.5,19.5,19.4,39,-1.1,0,0,15,60,,19.4,39,1,19.9,0,14,0,
2022-03-01,13:35:00,heat,heatOff,,Home,25.5,19.5,19.4,39,-1.1,0,0,0,0,,19.4,39,1,20,0,14.1,0,
2022-03-01,13:40:00,heat,heatOff,,Home,25.5,19.5,19.2,41,-1.1,0,0,30,30,,19.2,41,1,20,0,14.1,0,
2022-03-01,13:45:00,heat,heatStage1On,,Home,25.5,19.5,19.1,42,-1.1,0,0,300,300,,19.1,42,0,20,0,14,0,
2022-03-01,13:50:00,heat,heatStage1On,,Home,25.5,19.5,19.4,40,-1.1,0,0,120,165,,19.4,40,0,20,0,13.9,0,
2022-03-01,13:55:00,heat,heatOff,,Home,25.5,19.5,19.6,39,-1.1,0,0,0,0,,19.6,39,1,20,0,14.2,0,
2022-03-01,14:00:00,heat,heatOff,,Home,25.5,19.5,19.3,40,-1.1,0,0,0,0,,19.3,40,1,20,0,14.2,0,
2022-03-01,14:05:00,heat,heatOff,,Home,25.5,19.5,19.1,41,-1.1,0,0,195,195,,19.1,41,0,20,0,14.1,0,
2022-03-01,14:10:00,heat,heatStage1On,,Home,25.5,19.5,19.2,40,-1.1,0,0,255,300,,19.2,40,1,20,0,14,0,
2022-03-01,14:15:00,heat,heatOff,,Home,25.5,19.5,19.6,39,-1.1,0,0,0,0,,19.6,39,0,20,0,14.1,0,
